time,signal
0.003033333333333333,0.09765625
0.0030666666666666668,0.07324219
0.0031,0.09033203
0.0031333333333333335,0.100097656
0.0031666666666666666,0.07324219
0.0032,0.080566406
0.0032333333333333333,0.04638672
0.003266666666666667,0.07324219
0.0033,0.09277344
0.0033333333333333335,0.075683594
0.0033666666666666667,0.07080078
0.0034,0.08544922
0.0034333333333333334,0.095214844
0.0034666666666666665,0.100097656
0.0035,0.10253906
0.003533333333333333,0.09277344
0.0035666666666666668,0.07324219
0.0036,0.09765625
0.0036333333333333335,0.10986328
0.0036666666666666666,0.08544922
0.0037,0.08544922
0.0037333333333333333,0.075683594
0.003766666666666667,0.13427734
0.0038,0.12939453
0.003833333333333333,0.14892578
0.0038666666666666667,0.1171875
0.0039,0.10986328
0.003933333333333333,0.061035156
0.003966666666666667,0.17089844
0.004,0.11230469
0.004033333333333333,0.17578125
0.004066666666666666,0.17333984
0.0041,0.20751953
0.0041333333333333335,0.1586914
0.004166666666666667,0.16845703
0.0042,0.17578125
0.004233333333333334,0.21484375
0.004266666666666667,0.16357422
0.0043,0.1586914
0.004333333333333333,0.13427734
0.004366666666666666,-0.0024414062
0.0044,-0.034179688
0.004433333333333333,0.31982422
0.0044666666666666665,0.25634766
0.0045,0.22949219
0.004533333333333334,0.20263672
0.004566666666666667,0.17333984
0.0046,0.16113281
0.004633333333333333,0.1977539
0.004666666666666667,0.1953125
0.0047,0.18554688
0.004733333333333333,0.22949219
0.0047666666666666664,0.17578125
0.0048,0.21240234
0.004833333333333334,0.234375
0.004866666666666667,0.18798828
0.0049,0.12695312
0.004933333333333333,0.12939453
0.004966666666666667,0.13183594
0.005,0.114746094
0.005033333333333333,0.107421875
0.005066666666666666,0.107421875
0.0051,0.12451172
0.0051333333333333335,0.13183594
0.005166666666666667,0.08300781
0.0052,0.07324219
0.005233333333333334,0.08300781
0.005266666666666667,0.029296875
0.0053,0.009765625
0.005333333333333333,-0.0048828125
0.005366666666666666,0.012207031
0.0054,-0.03173828
0.005433333333333333,-0.0048828125
0.0054666666666666665,-0.041503906
0.0055,-0.012207031
0.005533333333333334,0.024414062
0.005566666666666667,0.021972656
0.0056,0.06591797
0.005633333333333333,-0.041503906
0.005666666666666667,-0.4736328
0.0057,-0.71777344
0.005733333333333333,-0.26611328
0.0057666666666666665,0.08544922
0.0058,0.25146484
0.005833333333333334,0.17333984
0.005866666666666667,0.1538086
0.0059,0.10986328
0.005933333333333333,0.09277344
0.005966666666666667,0.06591797
0.006,0.048828125
0.006033333333333333,0.0073242188
0.006066666666666666,0.06347656
0.0061,0.048828125
0.0061333333333333335,0.021972656
0.006166666666666667,-0.0390625
0.0062,-0.0024414062
0.006233333333333333,-0.029296875
0.006266666666666667,-0.026855469
0.0063,-0.01953125
0.006333333333333333,-0.043945312
0.006366666666666666,-0.04638672
0.0064,-0.09033203
0.0064333333333333334,-0.09033203
0.006466666666666667,-0.029296875
0.0065,-0.053710938
0.006533333333333334,-0.12207031
0.006566666666666667,-0.048828125
0.0066,-0.06591797
0.006633333333333333,-0.053710938
0.006666666666666667,-0.03173828
0.0067,-0.0390625
0.006733333333333333,0.0
0.0067666666666666665,-0.012207031
0.0068,-0.0024414062
0.006833333333333334,-0.012207031
0.006866666666666667,-0.0024414062
0.0069,-0.036621094
0.006933333333333333,-0.024414062
0.006966666666666667,0.0073242188
0.007,0.0048828125
0.007033333333333333,-0.04638672
0.007066666666666666,-0.078125
0.0071,-0.0390625
0.0071333333333333335,-0.053710938
0.007166666666666667,-0.10498047
0.0072,-0.15136719
0.007233333333333333,-0.100097656
0.007266666666666667,-0.1586914
0.0073,-0.1171875
0.007333333333333333,-0.07080078
0.007366666666666666,-0.10986328
0.0074,-0.09277344
0.0074333333333333335,-0.12939453
0.007466666666666667,-0.13916016
0.0075,-0.12939453
0.007533333333333334,-0.14160156
0.007566666666666667,-0.095214844
0.0076,-0.13427734
0.007633333333333333,-0.1538086
0.007666666666666666,-0.3540039
0.0077,-0.79833984
0.007733333333333333,-0.5053711
0.0077666666666666665,-0.061035156
0.0078,0.114746094
0.007833333333333333,0.17333984
0.007866666666666666,0.080566406
0.0079,0.036621094
0.007933333333333334,-0.0146484375
0.007966666666666667,-0.07080078
0.008,-0.07080078
0.008033333333333333,-0.041503906
0.008066666666666666,-0.068359375
0.0081,-0.053710938
0.008133333333333333,-0.07324219
0.008166666666666666,-0.107421875
0.0082,-0.119628906
0.008233333333333334,-0.1538086
0.008266666666666667,-0.22949219
0.0083,-0.1977539
0.008333333333333333,-0.119628906
0.008366666666666666,-0.13183594
0.0084,-0.1171875
0.008433333333333333,-0.18798828
0.008466666666666667,-0.18066406
0.0085,-0.17333984
0.008533333333333334,-0.19042969
0.008566666666666667,-0.18310547
0.0086,-0.17578125
0.008633333333333333,-0.19042969
0.008666666666666666,-0.1977539
0.0087,-0.16601562
0.008733333333333333,-0.15136719
0.008766666666666667,-0.18066406
0.0088,-0.20507812
0.008833333333333334,-0.22705078
0.008866666666666667,-0.21240234
0.0089,-0.20751953
0.008933333333333333,-0.16845703
0.008966666666666666,-0.20996094
0.009,-0.1977539
0.009033333333333334,-0.19042969
0.009066666666666667,-0.20996094
0.0091,-0.16601562
0.009133333333333334,-0.18554688
0.009166666666666667,-0.20996094
0.0092,-0.14892578
0.009233333333333333,-0.15136719
0.009266666666666666,-0.16113281
0.0093,-0.13916016
0.009333333333333334,-0.12939453
0.009366666666666667,-0.18554688
0.0094,-0.13183594
0.009433333333333334,-0.09277344
0.009466666666666667,-0.13916016
0.0095,-0.10986328
0.009533333333333333,-0.075683594
0.009566666666666666,-0.12451172
0.0096,-0.087890625
0.009633333333333334,-0.08544922
0.009666666666666667,-0.10498047
0.0097,-0.15136719
0.009733333333333333,-0.16845703
0.009766666666666667,-0.12939453
0.0098,-0.107421875
0.009833333333333333,-0.12695312
0.009866666666666666,-0.13671875
0.0099,-0.09033203
0.009933333333333334,-0.06591797
0.009966666666666667,-0.14404297
0.01,-0.12207031
0.010033333333333333,-0.1586914
0.010066666666666666,-0.2783203
0.0101,-0.7470703
0.010133333333333333,-0.6713867
0.010166666666666666,-0.16845703
0.0102,0.13427734
0.010233333333333334,0.17333984
0.010266666666666667,0.053710938
0.0103,0.01953125
0.010333333333333333,-0.0146484375
0.010366666666666666,-0.0073242188
0.0104,-0.0024414062
0.010433333333333333,-0.053710938
0.010466666666666668,-0.100097656
0.0105,-0.1171875
0.010533333333333334,-0.10498047
0.010566666666666667,-0.078125
0.0106,-0.107421875
0.010633333333333333,-0.119628906
0.010666666666666666,-0.1538086
0.0107,-0.12207031
0.010733333333333333,-0.17578125
0.010766666666666667,-0.12939453
0.0108,-0.12451172
0.010833333333333334,-0.17822266
0.010866666666666667,-0.13183594
0.0109,-0.100097656
0.010933333333333333,-0.15625
0.010966666666666666,-0.16845703
0.011,-0.12695312
0.011033333333333332,-0.13671875
0.011066666666666667,-0.16357422
0.0111,-0.17822266
0.011133333333333334,-0.1586914
0.011166666666666667,-0.114746094
0.0112,-0.14404297
0.011233333333333333,-0.17822266
0.011266666666666666,-0.18310547
0.0113,-0.17089844
0.011333333333333334,-0.18798828
0.011366666666666667,-0.20507812
0.0114,-0.16845703
0.011433333333333334,-0.16601562
0.011466666666666667,-0.1928711
0.0115,-0.1538086
0.011533333333333333,-0.17822266
0.011566666666666666,-0.17333984
0.0116,-0.17578125
0.011633333333333334,-0.19042969
0.011666666666666667,-0.16845703
0.0117,-0.16357422
0.011733333333333333,-0.17089844
0.011766666666666667,-0.16113281
0.0118,-0.15136719
0.011833333333333333,-0.1977539
0.011866666666666666,-0.1977539
0.0119,-0.15136719
0.011933333333333334,-0.16113281
0.011966666666666667,-0.14404297
0.012,-0.12939453
0.012033333333333333,-0.12695312
0.012066666666666667,-0.14404297
0.0121,-0.12207031
0.012133333333333333,-0.19042969
0.012166666666666666,-0.119628906
0.0122,-0.10986328
0.012233333333333334,-0.075683594
0.012266666666666667,-0.18798828
0.0123,-0.25634766
0.012333333333333333,-0.1171875
0.012366666666666666,-0.09033203
0.0124,-0.080566406
0.012433333333333333,-0.068359375
0.012466666666666666,-0.04638672
0.0125,-0.08300781
0.012533333333333334,-0.114746094
0.012566666666666667,-0.119628906
0.0126,-0.1538086
0.012633333333333333,-0.13427734
0.012666666666666666,-0.12451172
0.0127,-0.08300781
0.012733333333333333,-0.0390625
0.012766666666666667,-0.24658203
0.0128,-0.18066406
0.012833333333333334,-0.09765625
0.012866666666666667,-0.13916016
0.0129,-0.16845703
0.012933333333333333,-0.12939453
0.012966666666666666,-0.17333984
0.013,-0.17333984
0.013033333333333333,-0.13671875
0.013066666666666667,-0.12939453
0.0131,-0.13916016
0.013133333333333334,-0.14160156
0.013166666666666667,-0.13183594
0.0132,-0.18798828
0.013233333333333333,-0.15136719
0.013266666666666666,-0.12939453
0.0133,-0.119628906
0.013333333333333334,-0.1171875
0.013366666666666667,-0.078125
0.0134,-0.10498047
0.013433333333333334,-0.1171875
0.013466666666666667,-0.1586914
0.0135,-0.1538086
0.013533333333333333,-0.13183594
0.013566666666666666,-0.17578125
0.0136,-0.18554688
0.013633333333333334,-0.17089844
0.013666666666666667,-0.15625
0.0137,-0.20996094
0.013733333333333334,-0.1928711
0.013766666666666667,-0.14160156
0.0138,-0.119628906
0.013833333333333333,-0.13427734
0.013866666666666666,-0.09033203
0.0139,-0.13671875
0.013933333333333334,-0.13183594
0.013966666666666667,-0.14892578
0.014,-0.5566406
0.014033333333333333,-0.8251953
0.014066666666666667,-0.37841797
0.0141,0.0024414062
0.014133333333333333,0.12695312
0.014166666666666666,0.10986328
0.0142,0.09033203
0.014233333333333334,0.061035156
0.014266666666666667,0.06347656
0.0143,0.034179688
0.014333333333333333,-0.036621094
0.014366666666666666,-0.07324219
0.0144,-0.04638672
0.014433333333333333,-0.0073242188
0.014466666666666666,-0.0024414062
0.0145,-0.043945312
0.014533333333333334,-0.034179688
0.014566666666666667,-0.017089844
0.0146,-0.012207031
0.014633333333333333,-0.0024414062
0.014666666666666666,-0.075683594
0.0147,-0.1538086
0.014733333333333333,-0.119628906
0.014766666666666668,-0.0073242188
0.0148,0.034179688
0.014833333333333334,0.05859375
0.014866666666666667,0.03173828
0.0149,0.0390625
0.014933333333333333,0.06591797
0.014966666666666666,0.034179688
0.015,0.017089844
0.015033333333333333,0.0024414062
0.015066666666666667,0.021972656
0.0151,0.036621094
0.015133333333333334,0.048828125
0.015166666666666667,0.0390625
0.0152,0.048828125
0.015233333333333333,0.04638672
0.015266666666666666,0.043945312
0.0153,0.08300781
0.015333333333333332,0.080566406
0.015366666666666667,0.08544922
0.0154,0.068359375
0.015433333333333334,0.041503906
0.015466666666666667,0.0146484375
0.0155,0.056152344
0.015533333333333333,0.09765625
0.015566666666666666,0.043945312
0.0156,0.034179688
0.015633333333333332,0.12451172
0.015666666666666666,0.10986328
0.0157,0.043945312
0.015733333333333332,0.06591797
0.015766666666666665,0.06347656
0.0158,0.04638672
0.015833333333333335,0.061035156
0.015866666666666668,0.08544922
0.0159,0.078125
0.015933333333333334,0.05859375
0.015966666666666667,0.053710938
0.016,0.06347656
0.016033333333333333,0.06591797
0.016066666666666667,0.021972656
0.0161,0.0048828125
0.016133333333333333,0.012207031
0.016166666666666666,0.021972656
0.0162,0.009765625
0.016233333333333332,-0.0048828125
0.016266666666666665,-0.3540039
0.0163,-0.56640625
0.01633333333333333,-0.15625
0.016366666666666668,0.20996094
0.0164,0.3540039
0.016433333333333335,0.34179688
0.016466666666666668,0.30273438
0.0165,0.17333984
0.016533333333333334,0.119628906
0.016566666666666667,0.18066406
0.0166,0.16601562
0.016633333333333333,0.17089844
0.016666666666666666,0.18310547
0.0167,0.18798828
0.016733333333333333,0.12695312
0.016766666666666666,0.13916016
0.0168,0.12695312
0.016833333333333332,0.1586914
0.016866666666666665,0.17333984
0.0169,0.20263672
0.016933333333333335,0.14892578
0.016966666666666668,0.078125
0.017,0.021972656
0.017033333333333334,0.075683594
0.017066666666666667,0.12451172
0.0171,0.14648438
0.017133333333333334,0.1586914
0.017166666666666667,0.09277344
0.0172,0.10986328
0.017233333333333333,0.10986328
0.017266666666666666,0.14648438
0.0173,0.12451172
0.017333333333333333,0.13916016
0.017366666666666666,0.14404297
0.0174,0.15625
0.017433333333333332,0.13183594
0.017466666666666665,0.080566406
0.0175,0.13916016
0.017533333333333335,0.15136719
0.017566666666666668,0.14160156
0.0176,0.20019531
0.017633333333333334,0.2319336
0.017666666666666667,0.19042969
0.0177,0.19042969
0.017733333333333334,0.14892578
0.017766666666666667,0.17333984
0.0178,0.16357422
0.017833333333333333,0.17822266
0.017866666666666666,0.080566406
0.0179,0.095214844
0.017933333333333332,0.20507812
0.017966666666666666,0.25146484
0.018,0.2709961
0.018033333333333332,0.30029297
0.01806666666666667,0.28564453
0.0181,0.25146484
0.018133333333333335,0.24902344
0.018166666666666668,0.2685547
0.0182,0.26367188
0.018233333333333334,0.3149414
0.018266666666666667,0.30273438
0.0183,0.49072266
0.018333333333333333,0.24169922
0.018366666666666667,0.22949219
0.0184,0.24902344
0.018433333333333333,0.2758789
0.018466666666666666,0.30273438
0.0185,0.22216797
0.018533333333333332,0.20019531
0.018566666666666665,0.234375
0.0186,0.25146484
0.01863333333333333,0.25390625
0.018666666666666668,0.24658203
0.0187,0.22949219
0.018733333333333334,0.26123047
0.018766666666666668,0.1977539
0.0188,0.21484375
0.018833333333333334,0.21240234
0.018866666666666667,0.23925781
0.0189,0.2319336
0.018933333333333333,0.22216797
0.018966666666666666,0.22705078
0.019,0.2319336
0.019033333333333333,0.20507812
0.019066666666666666,0.21728516
0.0191,0.18554688
0.019133333333333332,0.20019531
0.019166666666666665,0.22460938
0.0192,0.2319336
0.019233333333333335,0.16845703
0.019266666666666668,0.1586914
0.0193,0.1953125
0.019333333333333334,0.20019531
0.019366666666666667,0.20996094
0.0194,0.2368164
0.019433333333333334,0.1953125
0.019466666666666667,0.19042969
0.0195,0.17822266
0.019533333333333333,0.078125
0.019566666666666666,-0.46142578
0.0196,-0.3466797
0.019633333333333332,0.10498047
0.019666666666666666,0.33691406
0.0197,0.42236328
0.019733333333333332,0.34179688
0.019766666666666665,0.2734375
0.0198,0.2368164
0.019833333333333335,0.19042969
0.019866666666666668,0.16845703
0.0199,0.14404297
0.019933333333333334,0.080566406
0.019966666666666667,0.09765625
0.02,0.06591797
0.020033333333333334,0.08300781
0.020066666666666667,0.1171875
0.0201,0.053710938
0.020133333333333333,0.06347656
0.020166666666666666,0.03173828
0.0202,0.0390625
0.020233333333333332,0.056152344
0.020266666666666665,0.080566406
0.0203,0.07080078
0.02033333333333333,0.08300781
0.02036666666666667,0.056152344
0.0204,0.048828125
0.020433333333333335,0.08544922
0.020466666666666668,0.1171875
0.0205,0.07080078
0.020533333333333334,0.15136719
0.020566666666666667,0.107421875
0.0206,0.07324219
0.020633333333333333,0.09765625
0.020666666666666667,0.107421875
0.0207,0.10498047
0.020733333333333333,0.114746094
0.020766666666666666,0.13916016
0.0208,0.20263672
0.020833333333333332,0.22949219
0.020866666666666665,0.19042969
0.0209,0.22705078
0.020933333333333335,0.18798828
0.020966666666666668,0.2319336
0.021,0.20996094
0.021033333333333334,0.20019531
0.021066666666666668,0.22216797
0.0211,0.29541016
0.021133333333333334,0.25878906
0.021166666666666667,0.22949219
0.0212,0.21728516
0.021233333333333333,0.24414062
0.021266666666666666,0.22949219
0.0213,0.25634766
0.021333333333333333,0.29296875
0.021366666666666666,0.2758789
0.0214,0.2783203
0.021433333333333332,0.28076172
0.021466666666666665,0.32958984
0.0215,0.32714844
0.021533333333333335,0.31982422
0.021566666666666668,0.32714844
0.0216,0.30273438
0.021633333333333334,0.29052734
0.021666666666666667,0.29785156
0.0217,0.30517578
0.021733333333333334,-0.024414062
0.021766666666666667,-0.4711914
0.0218,-0.1586914
0.021833333333333333,0.30273438
0.021866666666666666,0.46142578
0.0219,0.4711914
0.021933333333333332,0.41748047
0.021966666666666666,0.32958984
0.022,0.32226562
0.022033333333333332,0.29052734
0.022066666666666665,0.26367188
0.0221,0.28320312
0.022133333333333335,0.2368164
0.022166666666666668,0.23925781
0.0222,0.1928711
0.022233333333333334,0.15625
0.022266666666666667,0.21484375
0.0223,0.15625
0.022333333333333334,0.1538086
0.022366666666666667,0.1538086
0.0224,0.12939453
0.022433333333333333,0.13916016
0.022466666666666666,0.11230469
0.0225,0.10986328
0.022533333333333332,0.10253906
0.022566666666666665,0.10498047
0.0226,0.053710938
0.02263333333333333,0.078125
0.02266666666666667,0.13183594
0.0227,0.08300781
0.022733333333333335,0.03173828
0.022766666666666668,0.06591797
0.0228,0.10498047
0.022833333333333334,0.09765625
0.022866666666666667,-0.009765625
0.0229,0.06591797
0.022933333333333333,0.01953125
0.022966666666666666,0.075683594
0.023,0.0390625
0.023033333333333333,0.087890625
0.023066666666666666,0.100097656
0.0231,0.061035156
0.023133333333333332,0.048828125
0.023166666666666665,0.061035156
0.0232,0.029296875
0.023233333333333335,0.078125
0.023266666666666668,0.056152344
0.0233,0.01953125
0.023333333333333334,0.029296875
0.023366666666666668,0.07080078
0.0234,0.114746094
0.023433333333333334,0.06591797
0.023466666666666667,0.07080078
0.0235,0.075683594
0.023533333333333333,0.09765625
0.023566666666666666,0.114746094
0.0236,0.08300781
0.023633333333333333,0.078125
0.023666666666666666,0.1171875
0.0237,0.14404297
0.023733333333333332,0.12695312
0.023766666666666665,0.13916016
0.0238,0.13671875
0.023833333333333335,0.10986328
0.023866666666666668,0.021972656
0.0239,0.024414062
0.023933333333333334,0.095214844
0.023966666666666667,0.19042969
0.024,0.21972656
0.024033333333333334,0.16845703
0.024066666666666667,0.1928711
0.0241,0.1928711
0.024133333333333333,0.17333984
0.024166666666666666,0.13671875
0.0242,0.10498047
0.024233333333333332,0.1171875
0.024266666666666666,0.1586914
0.0243,0.16357422
0.024333333333333332,0.13916016
0.024366666666666665,0.1928711
0.0244,0.1586914
0.024433333333333335,0.13916016
0.024466666666666668,0.16845703
0.0245,0.15136719
0.024533333333333334,0.17089844
0.024566666666666667,0.16601562
0.0246,0.20019531
0.024633333333333333,0.13671875
0.024666666666666667,0.09033203
0.0247,0.12939453
0.024733333333333333,0.119628906
0.024766666666666666,0.107421875
0.0248,0.14404297
0.024833333333333332,0.061035156
0.024866666666666665,0.10253906
0.0249,0.07080078
0.02493333333333333,0.12939453
0.024966666666666668,0.16601562
0.025,0.13916016
0.025033333333333335,0.14892578
0.025066666666666668,0.14404297
0.0251,0.13916016
0.025133333333333334,0.09765625
0.025166666666666667,0.07324219
0.0252,0.107421875
0.025233333333333333,-0.34179688
0.025266666666666666,-0.5541992
0.0253,-0.1538086
0.025333333333333333,0.26123047
0.025366666666666666,0.3466797
0.0254,0.2709961
0.025433333333333332,0.1977539
0.025466666666666665,0.16113281
0.0255,0.12207031
0.025533333333333335,0.100097656
0.025566666666666668,0.12207031
0.0256,0.07080078
0.025633333333333334,0.087890625
0.025666666666666667,0.09033203
0.0257,0.13916016
0.025733333333333334,0.13916016
0.025766666666666667,0.095214844
0.0258,0.09033203
0.025833333333333333,0.09033203
0.025866666666666666,0.09277344
0.0259,0.08300781
0.025933333333333333,0.119628906
0.025966666666666666,0.13916016
0.026,0.09765625
0.026033333333333332,0.1538086
0.026066666666666665,0.13671875
0.0261,0.075683594
0.026133333333333335,0.11230469
0.026166666666666668,0.10498047
0.0262,0.13427734
0.026233333333333334,0.15625
0.026266666666666667,0.20507812
0.0263,0.2319336
0.026333333333333334,0.20751953
0.026366666666666667,0.25634766
0.0264,0.2368164
0.026433333333333333,0.2783203
0.026466666666666666,0.24414062
0.0265,0.29541016
0.026533333333333332,0.28076172
0.026566666666666666,0.28076172
0.0266,0.2319336
0.026633333333333332,0.08300781
0.02666666666666667,0.29785156
0.0267,0.12695312
0.026733333333333335,-0.32226562
0.026766666666666668,-0.24658203
0.0268,0.20996094
0.026833333333333334,0.5102539
0.026866666666666667,0.52246094
0.0269,0.44433594
0.026933333333333333,0.4272461
0.026966666666666667,0.32958984
0.027,0.34179688
0.027033333333333333,0.3173828
0.027066666666666666,0.25390625
0.0271,0.25634766
0.027133333333333332,0.25878906
0.027166666666666665,0.20996094
0.0272,0.16845703
0.02723333333333333,0.16357422
0.027266666666666668,0.1586914
0.0273,0.10253906
0.027333333333333334,0.13183594
0.027366666666666668,0.06591797
0.0274,0.11230469
0.027433333333333334,0.10498047
0.027466666666666667,0.119628906
0.0275,0.09765625
0.027533333333333333,0.061035156
0.027566666666666666,0.05126953
0.0276,0.075683594
0.027633333333333333,0.07324219
0.027666666666666666,0.11230469
0.0277,0.026855469
0.027733333333333332,0.056152344
0.027766666666666665,-0.04638672
0.0278,-0.021972656
0.027833333333333335,0.012207031
0.027866666666666668,0.0048828125
0.0279,0.026855469
0.027933333333333334,-0.021972656
0.027966666666666667,-0.05126953
0.028,-0.0073242188
0.028033333333333334,0.075683594
0.028066666666666667,0.12939453
0.0281,0.08544922
0.028133333333333333,0.08300781
0.028166666666666666,0.100097656
0.0282,0.080566406
0.028233333333333333,0.12939453
0.028266666666666666,0.14892578
0.0283,0.13671875
0.028333333333333332,0.14404297
0.028366666666666665,0.15136719
0.0284,0.14648438
0.028433333333333335,0.13916016
0.028466666666666668,0.16601562
0.0285,0.1538086
0.028533333333333334,0.15136719
0.028566666666666667,0.17578125
0.0286,0.1171875
0.028633333333333334,0.14160156
0.028666666666666667,0.107421875
0.0287,0.16845703
0.028733333333333333,0.17333984
0.028766666666666666,0.16357422
0.0288,0.15136719
0.028833333333333332,0.17089844
0.028866666666666665,0.1977539
0.0289,0.1928711
0.028933333333333332,0.16113281
0.02896666666666667,0.18554688
0.029,0.20019531
0.029033333333333335,0.28320312
0.029066666666666668,0.19042969
0.0291,0.17333984
0.029133333333333334,0.17333984
0.029166666666666667,0.20507812
0.0292,0.18310547
0.029233333333333333,0.16357422
0.029266666666666667,0.1586914
0.0293,0.10498047
0.029333333333333333,0.100097656
0.029366666666666666,0.18066406
0.0294,0.114746094
0.029433333333333332,0.0390625
0.029466666666666665,0.12451172
0.0295,0.119628906
0.029533333333333335,0.043945312
0.029566666666666668,0.029296875
0.0296,0.0073242188
0.029633333333333334,0.036621094
0.029666666666666668,0.03173828
0.0297,-0.009765625
0.029733333333333334,0.0
0.029766666666666667,-0.068359375
0.0298,-0.12207031
0.029833333333333333,-0.021972656
0.029866666666666666,0.036621094
0.0299,-0.03173828
0.029933333333333333,-0.034179688
0.029966666666666666,-0.05859375
0.03,-0.08544922
0.030033333333333332,-0.09033203
0.030066666666666665,-0.06591797
0.0301,-0.10253906
0.030133333333333335,-0.061035156
0.030166666666666668,-0.068359375
0.0302,-0.11230469
0.030233333333333334,-0.08300781
0.030266666666666667,-0.100097656
0.0303,-0.04638672
0.030333333333333334,-0.080566406
0.030366666666666667,-0.068359375
0.0304,-0.100097656
0.030433333333333333,-0.09765625
0.030466666666666666,-0.095214844
0.0305,-0.15136719
0.030533333333333332,-0.100097656
0.030566666666666666,-0.10498047
0.0306,-0.09277344
0.030633333333333332,-0.080566406
0.030666666666666665,-0.119628906
0.0307,-0.08544922
0.030733333333333335,-0.09033203
0.030766666666666668,-0.114746094
0.0308,-0.10498047
0.030833333333333334,-0.087890625
0.030866666666666667,-0.03173828
0.0309,-0.0146484375
0.030933333333333334,-0.075683594
0.030966666666666667,-0.11230469
0.031,-0.043945312
0.031033333333333333,0.009765625
0.031066666666666666,0.021972656
0.0311,-0.06591797
0.031133333333333332,-0.036621094
0.031166666666666665,-0.009765625
0.0312,-0.026855469
0.03123333333333333,-0.01953125
0.031266666666666665,-0.021972656
0.0313,0.0
0.03133333333333333,0.017089844
0.03136666666666667,-0.021972656
0.0314,0.034179688
0.031433333333333334,0.029296875
0.031466666666666664,0.09033203
0.0315,0.053710938
0.03153333333333333,0.07080078
0.031566666666666666,0.06347656
0.0316,0.080566406
0.03163333333333333,0.0073242188
0.03166666666666667,0.0073242188
0.0317,0.05126953
0.031733333333333336,0.12207031
0.031766666666666665,0.08544922
0.0318,0.075683594
0.03183333333333333,0.10498047
0.03186666666666667,0.095214844
0.0319,0.041503906
0.031933333333333334,0.056152344
0.031966666666666664,0.036621094
0.032,-0.33691406
0.03203333333333333,-0.60302734
0.03206666666666667,-0.12451172
0.0321,0.3125
0.03213333333333333,0.37597656
0.03216666666666667,0.30029297
0.0322,0.34179688
0.032233333333333336,0.24902344
0.032266666666666666,0.20507812
0.0323,0.14404297
0.03233333333333333,0.119628906
0.03236666666666667,0.09033203
0.0324,0.08544922
0.032433333333333335,0.07080078
0.032466666666666665,0.05859375
0.0325,0.107421875
0.03253333333333333,0.075683594
0.03256666666666667,0.056152344
0.0326,0.075683594
0.032633333333333334,0.048828125
0.03266666666666666,0.056152344
0.0327,0.024414062
0.032733333333333337,0.0390625
0.032766666666666666,0.04638672
0.0328,0.026855469
0.03283333333333333,0.017089844
0.03286666666666667,0.036621094
0.0329,0.024414062
0.032933333333333335,0.0024414062
0.032966666666666665,-0.041503906
0.033,-0.048828125
0.03303333333333333,-0.0024414062
0.03306666666666667,0.0146484375
0.0331,0.034179688
0.033133333333333334,0.05859375
